time,px,py,pz,vx,vy,vz,qw,qx,qy,qz,drag_x,drag_y,drag_z,density,pressure,temperature,latitude,longitude,altitude
1862.0,-2071140.916792328,4434384.682069464,5330073.988128644,-7092.90819288302,-1427.69088639848,-1731.865101684168,0.9999989933960525,-7.043777277533122e-11,0.001165529512734865,-0.0008091649009309794,4.328008126322609e-06,7.84172522260301e-07,1.118491002851723e-06,8.840679078966525e-15,1.351230424295119e-08,1077.507151562419,47.440996541207575,107.25600513164943,865233.8909621527
1886.0,-2240727.199449607,4398782.528177036,5286897.454185475,-7038.558294049104,-1539.028787809941,-1866.025386905133,0.9999989458490787,-7.578026592863341e-11,0.00119274095360955,-0.0008280517793209722,4.460423294249287e-06,8.776960492749251e-07,1.252088160388636e-06,8.918928298750765e-15,1.356305996906532e-08,1074.484272641777,46.96233805850293,109.11431493758495,862355.431860216
1909.0,-2405467.129455019,4361342.437894944,5241512.110001985,-6981.145197133392,-1647.278559358246,-1996.455128979075,0.9999988982295377,-8.101145706069557e-11,0.001219385488198175,-0.0008465451801976526,4.582526742003128e-06,9.713475896695781e-07,1.385851598148381e-06,8.994921711536315e-15,1.361235719748557e-08,1071.592667580414,46.4614223035235,110.90267330720927,859562.1614622362
1928.0,-2541108.661692412,4328349.287211739,5201531.567015894,-6930.367618252622,-1736.477681784792,-2103.923526857943,0.9999988579168535,-8.535223261646155e-11,0.001241494781884228,-0.0008618907674839423,4.679595079307244e-06,1.051614929339808e-06,1.500485069418385e-06,9.058425344578685e-15,1.365356191987052e-08,1069.209422903404,46.022313014122254,112.36122613820794,857261.9920211378
1948.0,-2675732.418267976,4293622.611726332,5159462.514294818,-6876.762370943291,-1825.07014279008,-2210.65421084524,0.9999988168798609,-8.969300811041191e-11,0.001263604074671056,-0.0008772363541459569,4.777817104878373e-06,1.138873840590998e-06,1.625089781959612e-06,9.125960634401432e-15,1.369739519217444e-08,1066.70741840468,45.562579653481464,113.79176073341011,854980.3862528754
1968.0,-2809284.155192131,4257175.728865414,5115321.130547582,-6820.347474710215,-1913.019109437243,-2316.602675010164,0.9999987751185594,-9.403378353939935e-11,0.001285713366542644,-0.0008925819401725803,4.871745748895551e-06,1.228893991475283e-06,1.753622582784507e-06,9.19417645446067e-15,1.374168403406578e-08,1064.213473029617,45.0828371248095,115.19812508663355,852720.1579020852
1988.0,-2948468.131721106,4217017.901484299,5066697.335216993,-6758.027122840833,-2004.743240258454,-2427.091188379753,0.9999987304346758,-9.859716276303439e-11,0.001308956467249391,-0.0009087144786314825,4.961139288170513e-06,1.321589425316979e-06,1.885959453746774e-06,9.263039769082474e-15,1.378640630367933e-08,1061.728750346415,44.5575956299191,116.65458830414659,850365.9505601134
2006.0,-3069600.904338751,4180212.630501998,5022142.580699877,-6700.77711841043,-2084.626643221743,-2523.309952508707,0.9999986905400253,-1.026040322602899e-10,0.001329365042616389,-0.0009228796337521557,5.037515868438361e-06,1.40722489141029e-06,2.008203009298267e-06,9.32553816297764e-15,1.382700412721173e-08,1059.501294330581,44.07930651970174,117.90925130916817,848317.3810966732
2027.0,-3206273.972723704,4136551.286812309,4969298.835794933,-6632.715599484147,-2174.820521909398,-2631.939727584142,0.9999986443527606,-1.071674113326756e-10,0.001352608141339932,-0.0009390121708342638,5.121496040247137e-06,1.509675253054249e-06,2.154431873553239e-06,9.399032151175646e-15,1.387475165284496e-08,1056.914174823837,43.51575705377774,119.31059343117379,846006.3222936764
2046.0,-3334958.231705533,4093312.935617254,4916977.203123442,-6565.171785561992,-2259.802896991692,-2734.284790381358,0.9999985996756529,-1.115081864683031e-10,0.001374717429365098,-0.0009543577541905966,5.192500302843244e-06,1.604625327195834e-06,2.289938288124382e-06,9.46601775755247e-15,1.391827291323953e-08,1054.585101949003,42.961709827111534,120.62251007313057,843833.4708534796
2066.0,-3468791.092179279,4046078.272053077,4859830.077182062,-6491.239531611196,-2348.248106218021,-2840.791564130028,0.9999985519264343,-1.160715653698846e-10,0.00139796052595866,-0.0009704902897940248,5.26189963165902e-06,1.706771748205643e-06,2.435696464520024e-06,9.53697814337971e-15,1.396437299178321e-08,1052.146327812751,42.36101513139518,121.97530303248152,841573.0085625984
2087.0,-3601077.84760895,3997040.240441568,4800511.406668725,-6414.338632414883,-2435.734759710105,-2946.134969934467,0.9999985033767143,-1.206349441785373e-10,0.001421203621433151,-0.0009866228246205727,5.328617590527612e-06,1.816313108868668e-06,2.591985760947346e-06,9.611915846926999e-15,1.401304564825224e-08,1049.600804394585,41.74231283415963,123.29719019616806,839339.9443996837
2107.0,-3728590.685601361,3947480.032681272,4740570.693394644,-6336.481201180369,-2520.124085917772,-3047.739887370783,0.9999984552396811,-1.250870209719943e-10,0.001443879811043724,-0.001002361882226904,5.386057270934782e-06,1.922671656827437e-06,2.743713074715578e-06,9.683623727859928e-15,1.405960193276747e-08,1047.191862856283,41.121999440191026,124.56340490172352,837189.6207191115
2131.0,-3879510.208881419,3885795.697437498,4665978.617279444,-6239.401161392024,-2620.080659538659,-3168.075787809865,0.9999983964694955,-1.304295129980315e-10,0.001471091237122713,-0.001021248750345323,5.44680145820024e-06,2.052706539133989e-06,2.929188274665406e-06,9.77000475950392e-15,1.411564931449664e-08,1044.322107831224,40.35673128165419,126.05014680698989,834648.0707808593
2154.0,-4024981.180539873,3823087.407647852,4590160.880054823,-6140.527153113439,-2716.507721377331,-3284.149497767944,0.9999983378605601,-1.356607029682376e-10,0.001497735756927962,-0.001039742140959029,5.496302734457411e-06,2.179542710621959e-06,3.110071348761245e-06,9.853006978596443e-15,1.41694552810657e-08,1041.594599924155,39.58627428012572,127.47405316974393,832197.0495746806
2179.0,-4174120.466395729,3755317.065330708,4508235.722565874,-6033.483696819976,-2815.447685305312,-3403.233925662692,0.9999982756375926,-1.411144966149403e-10,0.001525514084408684,-0.001059022483199963,5.540052684066853e-06,2.319562591841994e-06,3.309721779507984e-06,9.94331893563544e-15,1.422792932998707e-08,1038.656469426484,38.76180976909382,128.91931710026913,829685.8881197423
2204.0,-4320589.385039985,3685144.26670397,4423419.143769125,-5922.45777429896,-2912.696979732171,-3520.268556246356,0.999998212271256,-1.465682901002906e-10,0.001553292410145177,-0.001078302824230041,5.572940663251407e-06,2.461477444214599e-06,3.512037366539149e-06,1.003355452988916e-14,1.428626330904898e-08,1035.747404960678,37.91671793301909,130.32979073620268,827223.2406340744
2228.0,-4461385.089235025,3614113.392878264,4337577.587206843,-5809.895869315279,-3006.255850809242,-3632.847041691702,0.999998149089504,-1.519107815153147e-10,0.00158050382955302,-0.001097189687717296,5.593946529189692e-06,2.599143992767348e-06,3.708260684628235e-06,1.011993419424872e-14,1.43420026084129e-08,1032.983347396741,37.069851383662446,131.68074247768985,824856.5755627593
2251.0,-4596586.754584972,3542406.080541986,4250929.977768106,-5696.094479459105,-3096.168673195588,-3741.02352584138,0.9999980861609103,-1.571419708643806e-10,0.001607148342709786,-0.001115683073715586,5.604075490988093e-06,2.732051494135413e-06,3.897666687699894e-06,1.020232308680382e-14,1.439505794272964e-08,1030.361915454228,36.223280007129546,132.9751473478162,822584.3852542937
2273.0,-4723492.935715835,3471789.544004481,4165610.812683908,-5583.872042848672,-3180.628883544454,-3842.625730520796,0.9999980249243845,-1.621505562565395e-10,0.001632659045212183,-0.001133389506018681,5.604372516967388e-06,2.859764909964675e-06,4.079638548009781e-06,1.028061924677524e-14,1.444536481288732e-08,1027.880564880144,35.39742422586916,134.1871757623866,820454.7620328758
2298.0,-4858765.359215282,3392756.859505733,4070134.636847963,-5458.108744366463,-3270.726275708805,-3950.993036638039,0.9999979571479112,-1.676043490611117e-10,0.001660437363923422,-0.001152669842171817,5.593313373303358e-06,3.005195886707792e-06,4.286815984214971e-06,1.036879504137285e-14,1.450186961605679e-08,1025.092958415363,34.48196478054363,135.47313173869188,818186.0377725037
2322.0,-4988246.123074246,3313219.816200175,3974060.548474297,-5331.378337288435,-3357.033873842731,-4054.785125622381,0.9999978896460255,-1.729468397859322e-10,0.001687648776330603,-0.001171556700799216,5.571068886259468e-06,3.14469706418704e-06,4.485505556726715e-06,1.045244424998074e-14,1.455530738814717e-08,1022.450105642355,33.56963831230635,136.70618599927266,816014.8307740809
2347.0,-5119841.248190925,3228191.201333296,3871364.941178739,-5195.728467367728,-3444.819635727315,-4160.336375361942,0.9999978181648588,-1.785119340890866e-10,0.001715993995618652,-0.001191230510502258,5.535584691788709e-06,3.28942511920509e-06,4.691596291565583e-06,1.053831058890807e-14,1.460997055896211e-08,1019.732943121416,32.60379159370203,137.96157717907633,813807.5372156473
2368.0,-5227731.501187518,3155091.804580013,3783086.390347336,-5078.979366685673,-3516.844529132249,-4246.922125704283,0.9999977572006504,-1.831866131397834e-10,0.001739803978243238,-0.001207756509557809,5.495950464455851e-06,3.410173251373007e-06,4.863504702355233e-06,1.060926339313253e-14,1.465497550886855e-08,1017.479615732224,31.780871193826904,138.99408698845136,812002.4071183149
2388.0,-5328178.193858714,3084080.627614746,3697337.455842995,-4965.456893635922,-3583.943439569716,-4327.572793968096,0.9999976983585233,-1.876386882831422e-10,0.001762480150812962,-0.001223495555334356,5.449792876184819e-06,3.524174801632327e-06,5.025777269002305e-06,1.067569653111125e-14,1.469696322504625e-08,1015.358944503987,30.987759183621925,139.95944439009796,810318.8514032448
2409.0,-5433602.258626647,3006265.588032797,3603380.970332015,-4840.941928674826,-3654.412597041559,-4412.259560241865,0.9999976342534488,-1.924246689027159e-10,0.001786857034827196,-0.001240415028504094,5.392454846582867e-06,3.642529364382722e-06,5.194212841158397e-06,1.074410853556782e-14,1.474003258337262e-08,1013.159496747344,30.125431648340896,140.98044688001062,808555.7458726978
2429.0,-5529243.833931834,2932535.058114762,3514364.0369102,-4722.857522377699,-3718.383650777927,-4489.122941631569,0.9999975738303208,-1.968767437456343e-10,0.001809533204591161,-0.001256154072332914,5.329382913333866e-06,3.753678254573381e-06,5.352361250179786e-06,1.080784596438393e-14,1.477998720980714e-08,1011.091321347514,29.314630357329563,141.91140094930034,806956.1036602277
2448.0,-5617896.722717931,2861319.872261976,3428390.861649061,-4608.709763446742,-3777.715528306073,-4560.399071776824,0.9999975157226136,-2.011062147075069e-10,0.00183107556459014,-0.001271106163083963,5.261825320176996e-06,3.857592568113946e-06,5.500185783776756e-06,1.086699176449102e-14,1.481689815443629e-08,1009.151032671692,28.53701259450013,142.78131735941426,805473.9878832521
2467.0,-5702115.061648975,2790907.981519301,3343393.904638242,-4495.765429249655,-3834.111542411819,-4628.13564070917,0.9999974584833222,-2.052243836691135e-10,0.001852051019168886,-0.001285664776922838,5.186854861793047e-06,3.959626558220217e-06,5.645305253644386e-06,1.092465039507388e-14,1.485270992007067e-08,1007.235048296671,27.773274869786622,143.61319088103718,804065.5982481707
2486.0,-5784229.372223875,2719466.232627427,3257160.116339819,-4381.088026542029,-3889.129163600357,-4694.20376946221,0.9999974005921063,-2.093425524969281e-10,0.001873026472540231,-0.001300223389923552,5.104522832289561e-06,4.059536607490746e-06,5.787372868740821e-06,1.098070457513794e-14,1.488734371285585e-08,1005.343799402055,27.003323865767598,144.4326564513718,802694.8669686969
2503.0,-5862072.499865537,2648990.242233531,3172098.142977983,-4267.884663593441,-3941.313463254516,-4756.856747274329,0.9999973436397845,-2.133494193335419e-10,0.001893435020594505,-0.001314388526083708,5.024676506134405e-06,4.14692955485643e-06,5.911614625428503e-06,1.102940193426907e-14,1.491726894414239e-08,1003.6729365366,26.24847653538903,145.22472152544825,801394.9923169045
2522.0,-5942013.751979988,2573593.49656768,3081103.515530113,-4146.697691764305,-3994.933697413212,-4821.219663440343,0.999997282853901,-2.175788897404089e-10,0.001914977375606022,-0.001329340613372543,4.928614360897808e-06,4.242145074759151e-06,6.046946098776975e-06,1.10820927701924e-14,1.494945512462789e-08,1001.829681767592,25.445857662822586,146.0445889180784,800060.5762123344
2542.0,-6021648.192686138,2495168.912867269,2986461.623688716,-4020.561226040778,-4048.378454226219,-4885.356449356864,0.9999972197533672,-2.219196618444777e-10,0.001937086633327401,-0.001344686175692058,4.819839980268258e-06,4.339309522800487e-06,6.185010885343683e-06,1.113545239682867e-14,1.498181604291271e-08,999.917394770989,24.616169322802584,146.8718593596718,798732.7628011974
2565.0,-6110452.708577309,2403405.053178552,2875730.838092293,-3872.86882199744,-4108.014222893516,-4956.902599473214,0.9999971460450319,-2.269282448415467e-10,0.001962597313569152,-0.001362392592542073,4.685250129532092e-06,4.446806022372351e-06,6.337708568102046e-06,1.11939726948036e-14,1.501698954320371e-08,997.7542880376118,23.651723101459183,147.81219351910624,797250.55411423
2587.0,-6197770.426989934,2308241.483588298,2760907.400472187,-3719.596192386139,-4166.690563620065,-5027.274468190433,0.999997069702037,-2.320481294567695e-10,0.001988674895859967,-0.001380492483964061,4.547261846008212e-06,4.545009659579138e-06,6.477155295612725e-06,1.12469203613579e-14,1.504847079308474e-08,995.7218288278705,22.658392784898112,148.76443431804256,795794.7289015464
2609.0,-6274395.204598811,2220196.528674313,2654681.850779769,-3577.696689996558,-4218.214515712079,-5089.046890150874,0.9999969991175368,-2.367228065100426e-10,0.002012484860549978,-0.001397018470569724,4.400531558101352e-06,4.638329224324342e-06,6.609614788345884e-06,1.129672585158231e-14,1.507771889169232e-08,993.7256646913759,21.74523059447701,149.61306445999952,794517.6741314046
2632.0,-6356585.466270075,2120414.072067871,2534304.910511616,-3416.779847432022,-4273.51678024097,-5155.323836319268,0.999996919134138,-2.419539925003782e-10,0.002039129342840599,-0.001415511835141143,4.238154281233593e-06,4.730286127817734e-06,6.740081400552792e-06,1.134524536526928e-14,1.510578506922439e-08,991.678077172934,20.716743696501073,150.55576852470708,793149.356794754
2649.0,-6415319.154481381,2045279.189300003,2443669.4133925,-3295.545382702336,-4313.060046345013,-5202.696225980534,0.9999968588886787,-2.458495563706826e-10,0.002058970977197033,-0.001429283488642998,4.112488702124936e-06,4.794347095275294e-06,6.830928774127811e-06,1.137866220958649e-14,1.51248062963797e-08,990.1907530607552,19.946561558912858,151.2493882708603,792170.1793262893
2666.0,-6468744.429345533,1973814.789909631,2357466.939346774,-3180.183750247235,-4349.047507458367,-5245.79393702266,0.9999968015515156,-2.495225164599346e-10,0.002077678802776044,-0.001442268189752645,3.982237231983292e-06,4.8549175233138e-06,6.916788960602551e-06,1.140991427484705e-14,1.514230691759902e-08,988.7258249995277,19.217214062761464,151.8926788528764,791279.6431839988
2684.0,-6524848.468523853,1895189.878020851,2262633.1362688,-3053.210279844294,-4386.858933280576,-5291.058906517777,0.9999967384104369,-2.5352938186418e-10,0.002098087338542153,-0.001456433317382637,3.83955606053743e-06,4.915084766179178e-06,7.002034743042655e-06,1.144056189109844e-14,1.515912576406872e-08,987.199318990791,18.418218889934618,152.5897239061785,790347.7027925653
2707.0,-6594633.962306042,1791540.335676434,2137625.095851606,-2885.744065195691,-4433.920777375919,-5347.369775221693,0.999996655047414,-2.58760567017198e-10,0.002124731813841632,-0.001474926677100992,3.650517549012269e-06,4.985771654948819e-06,7.102116346648272e-06,1.147593187069357e-14,1.517796829041018e-08,985.2858719733622,17.370128982279127,153.49142612364986,789185.397150727
2730.0,-6657742.296532278,1691293.191293512,2016730.53758814,-2723.694805801834,-4476.51037557385,-5398.298220518062,0.99999657424601,-2.637691482916755e-10,0.002150242479587483,-0.001492633083888324,3.454482570083131e-06,5.049210942583994e-06,7.19185261910453e-06,1.150688923161836e-14,1.519373661291878e-08,983.4143342939597,16.361711776973507,154.3402837224113,788134.529200525
2753.0,-6719744.820416955,1585598.145665834,1889276.494550718,-2552.760207703782,-4518.384970010646,-5448.337027272774,0.9999964888238787,-2.690003329067246e-10,0.002176886950485629,-0.001511126440551406,3.252080544220825e-06,5.105104830631201e-06,7.270822053395495e-06,1.153327098757126e-14,1.520632524809377e-08,981.5849754402893,15.303698423323087,155.22103850687108,787104.3303322485
