[bridge] Telemetry output: telemetry.csv
[bridge] Connected to Trick variable server on localhost:45485
[bridge] UDP output: 127.0.0.1:5005
[bridge] Subscribing to variables...
[bridge]   time
[bridge]   vehicle.dyn_body.composite_body.state.trans.position[0]
[bridge]   vehicle.dyn_body.composite_body.state.trans.position[1]
[bridge]   vehicle.dyn_body.composite_body.state.trans.position[2]
[bridge]   vehicle.dyn_body.composite_body.state.trans.velocity[0]
[bridge]   vehicle.dyn_body.composite_body.state.trans.velocity[1]
[bridge]   vehicle.dyn_body.composite_body.state.trans.velocity[2]
[bridge]   vehicle.dyn_body.composite_body.state.rot.Q_parent_this.scalar
[bridge]   vehicle.dyn_body.composite_body.state.rot.Q_parent_this.vector[0]
[bridge]   vehicle.dyn_body.composite_body.state.rot.Q_parent_this.vector[1]
[bridge]   vehicle.dyn_body.composite_body.state.rot.Q_parent_this.vector[2]
[bridge]   interactions.aero_drag.aero_force[0]
[bridge]   interactions.aero_drag.aero_force[1]
[bridge]   interactions.aero_drag.aero_force[2]
[bridge]   vehicle.atmos_state.density
[bridge]   vehicle.atmos_state.pressure
[bridge]   vehicle.atmos_state.temperature
[bridge] Waiting for Trick data...

==========================================
[bridge] First raw Trick message:
0	0 {s}	0	0	0	0	0	0	1
==========================================

[bridge] WARNING: expected 16 telemetry values after simulation time, got 7
[bridge] Raw message:
0	0 {s}	0	0	0	0	0	0	1
[bridge] Packets=   642 | t= 14573.0 s | Lat=  36.960° | Lon=   79.710° | Alt=  825.31 km | Vel=  7.482 km/s | Drag= 7.201e-06 N | Density= 1.014e-14 kg/m³ | Temp= 1034.01 K
[bridge] Packets=   652 | t= 14793.0 s | Lat=  28.434° | Lon=   90.753° | Alt=  805.91 km | Vel=  7.503 km/s | Drag= 8.548e-06 N | Density= 1.089e-14 kg/m³ | Temp= 1010.17 K
[bridge] Packets=   662 | t= 15022.0 s | Lat=  18.597° | Lon=  100.294° | Alt=  791.03 km | Vel=  7.520 km/s | Drag= 9.389e-06 N | Density= 1.146e-14 kg/m³ | Temp=  988.75 K
[bridge] Packets=   672 | t= 15221.0 s | Lat=   9.611° | Lon=  107.605° | Alt=  783.09 km | Vel=  7.529 km/s | Drag= 9.426e-06 N | Density= 1.163e-14 kg/m³ | Temp=  973.39 K
[bridge] Packets=   682 | t= 15411.0 s | Lat=   0.824° | Lon=  114.211° | Alt=  780.12 km | Vel=  7.532 km/s | Drag= 8.783e-06 N | Density= 1.142e-14 kg/m³ | Temp=  961.64 K
[bridge] Packets=   692 | t= 15586.0 s | Lat=  -7.287° | Lon=  120.259° | Alt=  781.50 km | Vel=  7.531 km/s | Drag= 8.313e-06 N | Density= 1.090e-14 kg/m³ | Temp=  953.08 K
[bridge] Packets=   702 | t= 15791.0 s | Lat= -16.657° | Lon=  127.694° | Alt=  788.09 km | Vel=  7.523 km/s | Drag= 7.532e-06 N | Density= 9.983e-15 kg/m³ | Temp=  945.34 K
[bridge] Packets=   712 | t= 15976.0 s | Lat= -24.727° | Lon=  135.021° | Alt=  798.32 km | Vel=  7.512 km/s | Drag= 6.814e-06 N | Density= 9.046e-15 kg/m³ | Temp=  941.14 K
[bridge] Packets=   722 | t= 16211.0 s | Lat= -34.261° | Lon=  146.009° | Alt=  816.79 km | Vel=  7.491 km/s | Drag= 6.032e-06 N | Density= 7.914e-15 kg/m³ | Temp=  940.25 K
[bridge] Packets=   732 | t= 16408.0 s | Lat= -41.128° | Lon=  157.235° | Alt=  836.15 km | Vel=  7.470 km/s | Drag= 5.369e-06 N | Density= 7.079e-15 kg/m³ | Temp=  942.99 K
[bridge] Packets=   742 | t= 16664.0 s | Lat= -47.644° | Lon=  175.374° | Alt=  865.27 km | Vel=  7.440 km/s | Drag= 4.281e-06 N | Density= 6.119e-15 kg/m³ | Temp=  948.59 K
[bridge] Packets=   752 | t= 16907.0 s | Lat= -50.224° | Lon= -164.269° | Alt=  895.33 km | Vel=  7.408 km/s | Drag= 3.002e-06 N | Density= 5.302e-15 kg/m³ | Temp=  953.08 K
[bridge] Packets=   762 | t= 17153.0 s | Lat= -48.653° | Lon= -143.346° | Alt=  926.36 km | Vel=  7.377 km/s | Drag= 2.476e-06 N | Density= 4.668e-15 kg/m³ | Temp=  961.14 K
[bridge] Packets=   772 | t= 17412.0 s | Lat= -43.034° | Lon= -124.477° | Alt=  957.49 km | Vel=  7.347 km/s | Drag= 2.152e-06 N | Density= 4.258e-15 kg/m³ | Temp=  978.77 K
[bridge] Packets=   782 | t= 17640.0 s | Lat= -35.766° | Lon= -111.314° | Alt=  981.95 km | Vel=  7.323 km/s | Drag= 2.087e-06 N | Density= 4.077e-15 kg/m³ | Temp= 1001.96 K
[bridge] Packets=   792 | t= 17874.0 s | Lat= -26.997° | Lon= -100.572° | Alt= 1002.62 km | Vel=  7.303 km/s | Drag= 2.349e-06 N | Density= 4.019e-15 kg/m³ | Temp= 1030.43 K
[bridge] Packets=   802 | t= 18089.0 s | Lat= -18.183° | Lon=  -92.267° | Alt= 1016.87 km | Vel=  7.290 km/s | Drag= 2.757e-06 N | Density= 4.053e-15 kg/m³ | Temp= 1058.09 K
[bridge] Packets=   812 | t= 18271.0 s | Lat= -10.462° | Lon=  -86.018° | Alt= 1024.71 km | Vel=  7.283 km/s | Drag= 3.088e-06 N | Density= 4.138e-15 kg/m³ | Temp= 1080.96 K
[bridge] Packets=   822 | t= 18531.0 s | Lat=   0.752° | Lon=  -77.659° | Alt= 1028.79 km | Vel=  7.279 km/s | Drag= 3.381e-06 N | Density= 4.348e-15 kg/m³ | Temp= 1110.44 K
[bridge] Packets=   832 | t= 18772.0 s | Lat=  11.155° | Lon=  -69.865° | Alt= 1024.91 km | Vel=  7.283 km/s | Drag= 3.697e-06 N | Density= 4.648e-15 kg/m³ | Temp= 1133.00 K
[bridge] Packets=   842 | t= 18982.0 s | Lat=  20.021° | Lon=  -62.553° | Alt= 1015.67 km | Vel=  7.291 km/s | Drag= 3.710e-06 N | Density= 5.005e-15 kg/m³ | Temp= 1147.76 K
[bridge] Packets=   852 | t= 19164.0 s | Lat=  27.394° | Lon=  -55.435° | Alt= 1003.57 km | Vel=  7.302 km/s | Drag= 3.523e-06 N | Density= 5.390e-15 kg/m³ | Temp= 1156.03 K
[bridge] Packets=   862 | t= 19320.0 s | Lat=  33.320° | Lon=  -48.483° | Alt=  990.54 km | Vel=  7.315 km/s | Drag= 3.245e-06 N | Density= 5.771e-15 kg/m³ | Temp= 1159.22 K
[bridge] Packets=   872 | t= 19499.0 s | Lat=  39.515° | Lon=  -39.077° | Alt=  972.86 km | Vel=  7.332 km/s | Drag= 2.870e-06 N | Density= 6.256e-15 kg/m³ | Temp= 1157.91 K
[bridge] Packets=   882 | t= 19729.0 s | Lat=  45.896° | Lon=  -24.263° | Alt=  946.96 km | Vel=  7.357 km/s | Drag= 2.501e-06 N | Density= 6.918e-15 kg/m³ | Temp= 1147.79 K
[bridge] Packets=   892 | t= 19965.0 s | Lat=  49.702° | Lon=   -5.673° | Alt=  917.97 km | Vel=  7.386 km/s | Drag= 2.401e-06 N | Density= 7.594e-15 kg/m³ | Temp= 1127.86 K
[bridge] Packets=   902 | t= 20195.0 s | Lat=  49.868° | Lon=   14.191° | Alt=  888.94 km | Vel=  7.415 km/s | Drag= 3.231e-06 N | Density= 8.255e-15 kg/m³ | Temp= 1101.79 K
[bridge] Packets=   912 | t= 20428.0 s | Lat=  46.340° | Lon=   33.093° | Alt=  860.38 km | Vel=  7.445 km/s | Drag= 4.927e-06 N | Density= 8.992e-15 kg/m³ | Temp= 1072.82 K
[bridge] Packets=   922 | t= 20656.0 s | Lat=  39.987° | Lon=   48.523° | Alt=  834.81 km | Vel=  7.472 km/s | Drag= 6.605e-06 N | Density= 9.801e-15 kg/m³ | Temp= 1044.96 K
[bridge] Packets=   932 | t= 20890.0 s | Lat=  31.475° | Lon=   61.152° | Alt=  812.51 km | Vel=  7.496 km/s | Drag= 8.155e-06 N | Density= 1.064e-14 kg/m³ | Temp= 1018.55 K
[bridge] Packets=   942 | t= 21117.0 s | Lat=  21.978° | Lon=   71.185° | Alt=  795.75 km | Vel=  7.515 km/s | Drag= 9.200e-06 N | Density= 1.131e-14 kg/m³ | Temp=  996.07 K
